Participant,Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE,Volume
HW,16/5/2023 14:30,Legs,1h 35m,Leg Extension (Machine),3,73,12,0,0,,,,876
HW,16/5/2023 14:30,Legs,1h 35m,Leg Extension (Machine),4,73,11,0,0,,,,803
HW,16/5/2023 14:30,Legs,1h 35m,Calf Press on Seated Leg Press,1,55,20,0,0,,,,1100
HW,16/5/2023 14:30,Legs,1h 35m,Calf Press on Seated Leg Press,2,55,20,0,0,,,,1100
HW,16/5/2023 14:30,Legs,1h 35m,Calf Press on Seated Leg Press,3,55,15,0,0,,,,825
HW,16/5/2023 14:30,Legs,1h 35m,Calf Press on Seated Leg Press,4,55,15,0,0,,,,825
HW,17/5/2023 14:56,Push,1h 40m,Seated Overhead Press (Dumbbell),1,17.5,8,0,0,,,,140
HW,17/5/2023 14:56,Push,1h 40m,Seated Overhead Press (Dumbbell),2,17.5,8,0,0,,,,140
HW,17/5/2023 14:56,Push,1h 40m,Seated Overhead Press (Dumbbell),3,17.5,10,0,0,,,,175
HW,17/5/2023 14:56,Push,1h 40m,Seated Overhead Press (Dumbbell),4,17.5,8,0,0,,,,140
HW,17/5/2023 14:56,Push,1h 40m,Triceps Dip,1,0,13,0,0,,,,0
HW,17/5/2023 14:56,Push,1h 40m,Triceps Dip,2,0,10,0,0,,,,0
HW,17/5/2023 14:56,Push,1h 40m,Triceps Dip,3,0,13,0,0,,,,0
HW,17/5/2023 14:56,Push,1h 40m,Bench Press (Dumbbell),1,22.5,12,0,0,,,,270
HW,17/5/2023 14:56,Push,1h 40m,Bench Press (Dumbbell),2,22.5,10,0,0,,,,225
HW,17/5/2023 14:56,Push,1h 40m,Bench Press (Dumbbell),3,22.5,10,0,0,,,,225
HW,17/5/2023 14:56,Push,1h 40m,Bench Press (Dumbbell),4,22.5,10,0,0,,,,225
HW,17/5/2023 14:56,Push,1h 40m,Chest Fly (Band),1,9,8,0,0,,,,72
HW,17/5/2023 14:56,Push,1h 40m,Chest Fly (Band),2,9,10,0,0,,,,90
HW,17/5/2023 14:56,Push,1h 40m,Chest Fly (Band),3,9,10,0,0,,,,90
HW,17/5/2023 14:56,Push,1h 40m,Chest Fly (Band),4,14,10,0,0,,,,140
HW,18/5/2023 14:15,Pull,1h 42m,Lat Pulldown (Cable),1,45.5,10,0,0,,,,455
HW,18/5/2023 14:15,Pull,1h 42m,Lat Pulldown (Cable),2,45.5,12,0,0,,,,546
HW,18/5/2023 14:15,Pull,1h 42m,Lat Pulldown (Cable),3,45.5,12,0,0,,,,546
HW,18/5/2023 14:15,Pull,1h 42m,Lat Pulldown (Cable),4,45.5,12,0,0,,,,546
HW,18/5/2023 14:15,Pull,1h 42m,Hammer Curl (Dumbbell),1,10,10,0,0,,,,100
HW,18/5/2023 14:15,Pull,1h 42m,Hammer Curl (Dumbbell),2,10,12,0,0,,,,120
HW,18/5/2023 14:15,Pull,1h 42m,Hammer Curl (Dumbbell),3,10,12,0,0,,,,120
HW,18/5/2023 14:15,Pull,1h 42m,Hammer Curl (Dumbbell),4,10,12,0,0,,,,120
HW,18/5/2023 14:15,Pull,1h 42m,Triceps Pushdown (Cable - Straight Bar),1,41,10,0,0,,,,410
HW,18/5/2023 14:15,Pull,1h 42m,Triceps Pushdown (Cable - Straight Bar),2,41,10,0,0,,,,410
HW,18/5/2023 14:15,Pull,1h 42m,Triceps Pushdown (Cable - Straight Bar),3,41,8,0,0,,,,328
HW,18/5/2023 14:15,Pull,1h 42m,Triceps Pushdown (Cable - Straight Bar),4,41,9,0,0,,,,369
HW,18/5/2023 14:15,Pull,1h 42m,Bicep Curl (Cable),1,25,10,0,0,,,,250
HW,18/5/2023 14:15,Pull,1h 42m,Bicep Curl (Cable),2,27,8,0,0,,,,216
HW,18/5/2023 14:15,Pull,1h 42m,Bicep Curl (Cable),3,27,6,0,0,,,,162
HW,19/5/2023 14:06,Legs,1h 29m,Squat (Barbell),1,80,8,0,0,,,,640
HW,19/5/2023 14:06,Legs,1h 29m,Squat (Barbell),2,80,8,0,0,,,,640
HW,19/5/2023 14:06,Legs,1h 29m,Squat (Barbell),3,80,8,0,0,,,,640
HW,19/5/2023 14:06,Legs,1h 29m,Squat (Barbell),4,80,5,0,0,,,,400
HW,19/5/2023 14:06,Legs,1h 29m,Squat (Barbell),5,75,5,0,0,,,,375
HW,19/5/2023 14:06,Legs,1h 29m,Leg Extension (Machine),1,64,12,0,0,,,,768
HW,19/5/2023 14:06,Legs,1h 29m,Leg Extension (Machine),2,64,12,0,0,,,,768
HW,19/5/2023 14:06,Legs,1h 29m,Leg Extension (Machine),3,73,12,0,0,,,,876
HW,19/5/2023 14:06,Legs,1h 29m,Leg Extension (Machine),4,73,12,0,0,,,,876
HW,19/5/2023 14:06,Legs,1h 29m,Calf Press on Seated Leg Press,1,55,20,0,0,,,,1100
HW,19/5/2023 14:06,Legs,1h 29m,Calf Press on Seated Leg Press,2,55,20,0,0,,,,1100
HW,19/5/2023 14:06,Legs,1h 29m,Calf Press on Seated Leg Press,3,55,20,0,0,,,,1100
HW,19/5/2023 14:06,Legs,1h 29m,Calf Press on Seated Leg Press,4,55,15,0,0,,,,825
HW,22/5/2023 14:21,Pull,1h 50m,Lat Pulldown (Cable),1,50,10,0,0,,,,500
HW,22/5/2023 14:21,Pull,1h 50m,Lat Pulldown (Cable),2,50,9,0,0,,,,450
HW,22/5/2023 14:21,Pull,1h 50m,Lat Pulldown (Cable),3,50,8,0,0,,,,400
HW,22/5/2023 14:21,Pull,1h 50m,Lat Pulldown (Cable),4,50,8,0,0,,,,400
HW,22/5/2023 14:21,Pull,1h 50m,Hammer Curl (Dumbbell),1,12.5,7,0,0,,,,87.5
HW,22/5/2023 14:21,Pull,1h 50m,Hammer Curl (Dumbbell),2,12.5,5,0,0,,,,62.5
HW,22/5/2023 14:21,Pull,1h 50m,Hammer Curl (Dumbbell),3,12.5,5,0,0,,,,62.5
HW,22/5/2023 14:21,Pull,1h 50m,Hammer Curl (Dumbbell),4,12.5,5,0,0,,,,62.5
HW,22/5/2023 14:21,Pull,1h 50m,Triceps Pushdown (Cable - Straight Bar),1,41,12,0,0,,,,492
HW,22/5/2023 14:21,Pull,1h 50m,Triceps Pushdown (Cable - Straight Bar),2,41,10,0,0,,,,410
HW,22/5/2023 14:21,Pull,1h 50m,Triceps Pushdown (Cable - Straight Bar),3,41,10,0,0,,,,410
HW,22/5/2023 14:21,Pull,1h 50m,Triceps Pushdown (Cable - Straight Bar),4,41,10,0,0,,,,410
HW,22/5/2023 14:21,Pull,1h 50m,Bicep Curl (Cable),1,25,10,0,0,,,,250
HW,22/5/2023 14:21,Pull,1h 50m,Bicep Curl (Cable),2,27,8,0,0,,,,216
HW,22/5/2023 14:21,Pull,1h 50m,Bicep Curl (Cable),3,27,6,0,0,,,,162
HW,23/5/2023 14:55,Legs,1h 59m,Squat (Barbell),1,80,8,0,0,,,,640
HW,23/5/2023 14:55,Legs,1h 59m,Squat (Barbell),2,80,9,0,0,,,,720
HW,23/5/2023 14:55,Legs,1h 59m,Squat (Barbell),3,80,6,0,0,,,,480
HW,23/5/2023 14:55,Legs,1h 59m,Leg Extension (Machine),1,73,12,0,0,,,,876
HW,23/5/2023 14:55,Legs,1h 59m,Leg Extension (Machine),2,73,12,0,0,,,,876
HW,23/5/2023 14:55,Legs,1h 59m,Leg Extension (Machine),3,73,12,0,0,,,,876
HW,23/5/2023 14:55,Legs,1h 59m,Leg Extension (Machine),4,73,12,0,0,,,,876
HW,23/5/2023 14:55,Legs,1h 59m,Calf Press on Seated Leg Press,1,55,20,0,0,,,,1100
HW,23/5/2023 14:55,Legs,1h 59m,Calf Press on Seated Leg Press,2,55,20,0,0,,,,1100
HW,23/5/2023 14:55,Legs,1h 59m,Calf Press on Seated Leg Press,3,55,20,0,0,,,,1100
HW,23/5/2023 14:55,Legs,1h 59m,Calf Press on Seated Leg Press,4,55,20,0,0,,,,1100
HW,23/5/2023 14:55,Legs,1h 59m,Seated Leg Press (Machine),1,146,12,0,0,,,,1752
HW,23/5/2023 14:55,Legs,1h 59m,Seated Leg Press (Machine),2,155,12,0,0,,,,1860
HW,23/5/2023 14:55,Legs,1h 59m,Seated Leg Press (Machine),3,164,12,0,0,,,,1968
HW,23/5/2023 14:55,Legs,1h 59m,Seated Leg Press (Machine),4,173,12,0,0,,,,2076
HW,25/5/2023 14:18,Push,1h 31m,Seated Overhead Press (Dumbbell),1,17.5,10,0,0,,,,175
HW,25/5/2023 14:18,Push,1h 31m,Seated Overhead Press (Dumbbell),2,17.5,9,0,0,,,,157.5
HW,25/5/2023 14:18,Push,1h 31m,Seated Overhead Press (Dumbbell),3,17.5,10,0,0,,,,175
HW,25/5/2023 14:18,Push,1h 31m,Seated Overhead Press (Dumbbell),4,17.5,9,0,0,,,,157.5
HW,25/5/2023 14:18,Push,1h 31m,Triceps Dip,1,0,10,0,0,,,,0
HW,25/5/2023 14:18,Push,1h 31m,Triceps Dip,2,0,10,0,0,,,,0
HW,25/5/2023 14:18,Push,1h 31m,Triceps Dip,3,0,10,0,0,,,,0
HW,25/5/2023 14:18,Push,1h 31m,Bench Press (Dumbbell),1,22.5,12,0,0,,,,270
HW,25/5/2023 14:18,Push,1h 31m,Bench Press (Dumbbell),2,22.5,12,0,0,,,,270
HW,25/5/2023 14:18,Push,1h 31m,Bench Press (Dumbbell),3,22.5,12,0,0,,,,270
HW,25/5/2023 14:18,Push,1h 31m,Bench Press (Dumbbell),4,22.5,12,0,0,,,,270
HW,25/5/2023 14:18,Push,1h 31m,Chest Fly (Band),1,14,10,0,0,,,,140
HW,25/5/2023 14:18,Push,1h 31m,Chest Fly (Band),2,14,10,0,0,,,,140
HW,25/5/2023 14:18,Push,1h 31m,Chest Fly (Band),3,14,10,0,0,,,,140
HW,25/5/2023 14:18,Push,1h 31m,Chest Fly (Band),4,14,11,0,0,,,,154
HW,26/5/2023 14:48,Pull,1h 32m,Lat Pulldown (Cable),1,50,10,0,0,,,,500
HW,26/5/2023 14:48,Pull,1h 32m,Lat Pulldown (Cable),2,50,9,0,0,,,,450
HW,26/5/2023 14:48,Pull,1h 32m,Lat Pulldown (Cable),3,50,9,0,0,,,,450
HW,26/5/2023 14:48,Pull,1h 32m,Lat Pulldown (Cable),4,50,8,0,0,,,,400
HW,26/5/2023 14:48,Pull,1h 32m,Hammer Curl (Dumbbell),1,12.5,6,0,0,,,,75
HW,26/5/2023 14:48,Pull,1h 32m,Hammer Curl (Dumbbell),2,12.5,6,0,0,,,,75
HW,26/5/2023 14:48,Pull,1h 32m,Hammer Curl (Dumbbell),3,12.5,6,0,0,,,,75
HW,26/5/2023 14:48,Pull,1h 32m,Hammer Curl (Dumbbell),4,12.5,6,0,0,,,,75
HW,26/5/2023 14:48,Pull,1h 32m,Triceps Pushdown (Cable - Straight Bar),1,46,10,0,0,,,,460
HW,26/5/2023 14:48,Pull,1h 32m,Triceps Pushdown (Cable - Straight Bar),2,46,8,0,0,,,,368
HW,26/5/2023 14:48,Pull,1h 32m,Triceps Pushdown (Cable - Straight Bar),3,46,6,0,0,,,,276
HW,26/5/2023 14:48,Pull,1h 32m,Triceps Pushdown (Cable - Straight Bar),4,41,9,0,0,,,,369
HW,26/5/2023 14:48,Pull,1h 32m,Bicep Curl (Cable),1,27,12,0,0,,,,324
HW,26/5/2023 14:48,Pull,1h 32m,Bicep Curl (Cable),2,27,12,0,0,,,,324
HW,26/5/2023 14:48,Pull,1h 32m,Bicep Curl (Cable),3,27,12,0,0,,,,324
HW,26/5/2023 14:48,Pull,1h 32m,Bicep Curl (Cable),4,27,12,0,0,,,,324
HW,27/5/2023 14:43,Legs,1h 20m,Squat (Barbell),1,80,8,0,0,,,,640
HW,27/5/2023 14:43,Legs,1h 20m,Squat (Barbell),2,80,6,0,0,,,,480
HW,27/5/2023 14:43,Legs,1h 20m,Squat (Barbell),3,75,3,0,0,,,,225
HW,27/5/2023 14:43,Legs,1h 20m,Leg Extension (Machine),1,77,8,0,0,,,,616
HW,27/5/2023 14:43,Legs,1h 20m,Leg Extension (Machine),2,77,10,0,0,,,,770
HW,27/5/2023 14:43,Legs,1h 20m,Leg Extension (Machine),3,77,8,0,0,,,,616
HW,27/5/2023 14:43,Legs,1h 20m,Leg Extension (Machine),4,77,10,0,0,,,,770
HW,27/5/2023 14:43,Legs,1h 20m,Calf Press on Seated Leg Press,1,55,22,0,0,,,,1210
HW,27/5/2023 14:43,Legs,1h 20m,Calf Press on Seated Leg Press,2,55,22,0,0,,,,1210
HW,27/5/2023 14:43,Legs,1h 20m,Calf Press on Seated Leg Press,3,55,20,0,0,,,,1100
HW,27/5/2023 14:43,Legs,1h 20m,Calf Press on Seated Leg Press,4,55,22,0,0,,,,1210
HW,27/5/2023 14:43,Legs,1h 20m,Seated Leg Press (Machine),1,173,12,0,0,,,,2076
HW,27/5/2023 14:43,Legs,1h 20m,Seated Leg Press (Machine),2,173,12,0,0,,,,2076
HW,27/5/2023 14:43,Legs,1h 20m,Seated Leg Press (Machine),3,182,10,0,0,,,,1820
HW,27/5/2023 14:43,Legs,1h 20m,Seated Leg Press (Machine),4,182,10,0,0,,,,1820
HW,29/5/2023 15:47,Push,1h 34m,Seated Overhead Press (Dumbbell),1,17.5,8,0,0,,,,140
HW,29/5/2023 15:47,Push,1h 34m,Seated Overhead Press (Dumbbell),2,17.5,11,0,0,,,,192.5
HW,29/5/2023 15:47,Push,1h 34m,Seated Overhead Press (Dumbbell),3,17.5,5,0,0,,,,87.5
HW,29/5/2023 15:47,Push,1h 34m,Seated Overhead Press (Dumbbell),4,17.5,10,0,0,,,,175
HW,29/5/2023 15:47,Push,1h 34m,Triceps Dip,1,0,12,0,0,,,,0
HW,29/5/2023 15:47,Push,1h 34m,Triceps Dip,2,0,9,0,0,,,,0
HW,29/5/2023 15:47,Push,1h 34m,Triceps Dip,3,0,10,0,0,,,,0
HW,29/5/2023 15:47,Push,1h 34m,Bench Press (Dumbbell),1,22.5,12,0,0,,,,270
HW,29/5/2023 15:47,Push,1h 34m,Bench Press (Dumbbell),2,25,10,0,0,,,,250
HW,29/5/2023 15:47,Push,1h 34m,Bench Press (Dumbbell),3,25,9,0,0,,,,225
HW,29/5/2023 15:47,Push,1h 34m,Bench Press (Dumbbell),4,25,8,0,0,,,,200
HW,29/5/2023 15:47,Push,1h 34m,Chest Fly (Band),1,16,8,0,0,,,,128
HW,29/5/2023 15:47,Push,1h 34m,Chest Fly (Band),2,16,9,0,0,,,,144
HW,29/5/2023 15:47,Push,1h 34m,Chest Fly (Band),3,16,10,0,0,,,,160
HW,29/5/2023 15:47,Push,1h 34m,Chest Fly (Band),4,16,10,0,0,,,,160
HW,30/5/2023 13:55,Pull,1h 22m,Lat Pulldown (Cable),1,50,10,0,0,,,,500
HW,30/5/2023 13:55,Pull,1h 22m,Lat Pulldown (Cable),2,50,9,0,0,,,,450
HW,30/5/2023 13:55,Pull,1h 22m,Lat Pulldown (Cable),3,50,9,0,0,,,,450
HW,30/5/2023 13:55,Pull,1h 22m,Lat Pulldown (Cable),4,50,9,0,0,,,,450
HW,30/5/2023 13:55,Pull,1h 22m,Hammer Curl (Dumbbell),1,12.5,7,0,0,,,,87.5
HW,30/5/2023 13:55,Pull,1h 22m,Hammer Curl (Dumbbell),2,12.5,6,0,0,,,,75
HW,30/5/2023 13:55,Pull,1h 22m,Hammer Curl (Dumbbell),3,10,10,0,0,,,,100
HW,30/5/2023 13:55,Pull,1h 22m,Hammer Curl (Dumbbell),4,12.5,7,0,0,,,,87.5
HW,30/5/2023 13:55,Pull,1h 22m,Triceps Pushdown (Cable - Straight Bar),1,46,10,0,0,,,,460
HW,30/5/2023 13:55,Pull,1h 22m,Triceps Pushdown (Cable - Straight Bar),2,46,9,0,0,,,,414
HW,30/5/2023 13:55,Pull,1h 22m,Triceps Pushdown (Cable - Straight Bar),3,46,9,0,0,,,,414
HW,30/5/2023 13:55,Pull,1h 22m,Triceps Pushdown (Cable - Straight Bar),4,46,10,0,0,,,,460
HW,30/5/2023 13:55,Pull,1h 22m,Bicep Curl (Cable),1,32,8,0,0,,,,256
HW,30/5/2023 13:55,Pull,1h 22m,Bicep Curl (Cable),2,32,9,0,0,,,,288
HW,30/5/2023 13:55,Pull,1h 22m,Bicep Curl (Cable),3,32,9,0,0,,,,288
HW,30/5/2023 13:55,Pull,1h 22m,Bicep Curl (Cable),4,32,7,0,0,,,,224
HW,31/5/2023 12:58,Legs,1h 25m,Squat (Barbell),1,80,6,0,0,,,,480
HW,31/5/2023 12:58,Legs,1h 25m,Squat (Barbell),2,80,8,0,0,,,,640
HW,31/5/2023 12:58,Legs,1h 25m,Squat (Barbell),3,80,9,0,0,,,,720
HW,31/5/2023 12:58,Legs,1h 25m,Squat (Barbell),4,80,10,0,0,,,,800
HW,31/5/2023 12:58,Legs,1h 25m,Leg Extension (Machine),1,77,10,0,0,,,,770
HW,31/5/2023 12:58,Legs,1h 25m,Leg Extension (Machine),2,77,10,0,0,,,,770
HW,31/5/2023 12:58,Legs,1h 25m,Leg Extension (Machine),3,77,10,0,0,,,,770
HW,31/5/2023 12:58,Legs,1h 25m,Leg Extension (Machine),4,77,11,0,0,,,,847
HW,31/5/2023 12:58,Legs,1h 25m,Calf Press on Seated Leg Press,1,55,22,0,0,,,,1210
HW,31/5/2023 12:58,Legs,1h 25m,Calf Press on Seated Leg Press,2,55,22,0,0,,,,1210
HW,31/5/2023 12:58,Legs,1h 25m,Calf Press on Seated Leg Press,3,55,22,0,0,,,,1210
HW,31/5/2023 12:58,Legs,1h 25m,Calf Press on Seated Leg Press,4,55,22,0,0,,,,1210
HW,31/5/2023 12:58,Legs,1h 25m,Seated Leg Press (Machine),1,182,12,0,0,,,,2184
HW,31/5/2023 12:58,Legs,1h 25m,Seated Leg Press (Machine),2,182,12,0,0,,,,2184
HW,2/6/2023 14:34,Push,1h 38m,Seated Overhead Press (Dumbbell),1,17.5,12,0,0,,,,210
HW,2/6/2023 14:34,Push,1h 38m,Seated Overhead Press (Dumbbell),2,17.5,8,0,0,,,,140
HW,2/6/2023 14:34,Push,1h 38m,Seated Overhead Press (Dumbbell),3,17.5,9,0,0,,,,157.5
HW,2/6/2023 14:34,Push,1h 38m,Seated Overhead Press (Dumbbell),4,17.5,8,0,0,,,,140
HW,2/6/2023 14:34,Push,1h 38m,Triceps Dip,1,0,10,0,0,,,,0
HW,2/6/2023 14:34,Push,1h 38m,Triceps Dip,2,0,12,0,0,,,,0
HW,2/6/2023 14:34,Push,1h 38m,Triceps Dip,3,0,11,0,0,,,,0
HW,2/6/2023 14:34,Push,1h 38m,Chest Fly (Band),1,16,10,0,0,,,,160
HW,2/6/2023 14:34,Push,1h 38m,Chest Fly (Band),2,16,10,0,0,,,,160
HW,2/6/2023 14:34,Push,1h 38m,Chest Fly (Band),3,16,10,0,0,,,,160
HW,2/6/2023 14:34,Push,1h 38m,Chest Fly (Band),4,16,11,0,0,,,,176
HW,2/6/2023 14:34,Push,1h 38m,Incline Bench Press (Dumbbell),1,20,12,0,0,,,,240
HW,2/6/2023 14:34,Push,1h 38m,Incline Bench Press (Dumbbell),2,22.5,9,0,0,,,,202.5
HW,2/6/2023 14:34,Push,1h 38m,Incline Bench Press (Dumbbell),3,22.5,9,0,0,,,,202.5
HW,2/6/2023 14:34,Push,1h 38m,Incline Bench Press (Dumbbell),4,22.5,10,0,0,,,,225
HW,3/6/2023 14:19,Pull,1h 28m,Lat Pulldown (Cable),1,50,10,0,0,,,,500
HW,3/6/2023 14:19,Pull,1h 28m,Lat Pulldown (Cable),2,50,10,0,0,,,,500
HW,3/6/2023 14:19,Pull,1h 28m,Lat Pulldown (Cable),3,50,10,0,0,,,,500
HW,3/6/2023 14:19,Pull,1h 28m,Lat Pulldown (Cable),4,50,9,0,0,,,,450
HW,3/6/2023 14:19,Pull,1h 28m,Hammer Curl (Dumbbell),1,12.5,7,0,0,,,,87.5
HW,3/6/2023 14:19,Pull,1h 28m,Hammer Curl (Dumbbell),2,12.5,7,0,0,,,,87.5
HW,3/6/2023 14:19,Pull,1h 28m,Hammer Curl (Dumbbell),3,12.5,7,0,0,,,,87.5
HW,3/6/2023 14:19,Pull,1h 28m,Hammer Curl (Dumbbell),4,12.5,7,0,0,,,,87.5
HW,3/6/2023 14:19,Pull,1h 28m,Triceps Pushdown (Cable - Straight Bar),1,41,10,0,0,,,,410
HW,3/6/2023 14:19,Pull,1h 28m,Triceps Pushdown (Cable - Straight Bar),2,41,10,0,0,,,,410
HW,3/6/2023 14:19,Pull,1h 28m,Triceps Pushdown (Cable - Straight Bar),3,41,10,0,0,,,,410
HW,3/6/2023 14:19,Pull,1h 28m,Triceps Pushdown (Cable - Straight Bar),4,46,8,0,0,,,,368
HW,3/6/2023 14:19,Pull,1h 28m,Bicep Curl (Cable),1,32,10,0,0,,,,320
HW,3/6/2023 14:19,Pull,1h 28m,Bicep Curl (Cable),2,32,9,0,0,,,,288
HW,3/6/2023 14:19,Pull,1h 28m,Bicep Curl (Cable),3,32,8,0,0,,,,256
HW,3/6/2023 14:19,Pull,1h 28m,Bicep Curl (Cable),4,32,9,0,0,,,,288
HW,4/6/2023 13:42,Legs,1h 35m,Squat (Barbell),1,80,10,0,0,,,,800
HW,4/6/2023 13:42,Legs,1h 35m,Squat (Barbell),2,80,10,0,0,,,,800
HW,4/6/2023 13:42,Legs,1h 35m,Squat (Barbell),3,85,8,0,0,,,,680
HW,4/6/2023 13:42,Legs,1h 35m,Squat (Barbell),4,85,8,0,0,,,,680
HW,4/6/2023 13:42,Legs,1h 35m,Leg Extension (Machine),1,77,12,0,0,,,,924
HW,4/6/2023 13:42,Legs,1h 35m,Leg Extension (Machine),2,77,12,0,0,,,,924
HW,4/6/2023 13:42,Legs,1h 35m,Leg Extension (Machine),3,77,10,0,0,,,,770
HW,4/6/2023 13:42,Legs,1h 35m,Leg Extension (Machine),4,77,12,0,0,,,,924
HW,4/6/2023 13:42,Legs,1h 35m,Calf Press on Seated Leg Press,1,60,15,0,0,,,,900
HW,4/6/2023 13:42,Legs,1h 35m,Calf Press on Seated Leg Press,2,60,15,0,0,,,,900
HW,4/6/2023 13:42,Legs,1h 35m,Calf Press on Seated Leg Press,3,60,15,0,0,,,,900
HW,4/6/2023 13:42,Legs,1h 35m,Calf Press on Seated Leg Press,4,60,16,0,0,,,,960
HW,4/6/2023 13:42,Legs,1h 35m,Seated Leg Press (Machine),1,182,12,0,0,,,,2184
HW,4/6/2023 13:42,Legs,1h 35m,Seated Leg Press (Machine),2,182,12,0,0,,,,2184
HW,4/6/2023 13:42,Legs,1h 35m,Seated Leg Press (Machine),3,182,12,0,0,,,,2184
HW,6/6/2023 14:28,Push,1h 28m,Seated Overhead Press (Dumbbell),1,17.5,12,0,0,,,,210
HW,6/6/2023 14:28,Push,1h 28m,Seated Overhead Press (Dumbbell),2,17.5,12,0,0,,,,210
HW,6/6/2023 14:28,Push,1h 28m,Seated Overhead Press (Dumbbell),3,17.5,12,0,0,,,,210
HW,6/6/2023 14:28,Push,1h 28m,Seated Overhead Press (Dumbbell),4,17.5,9,0,0,,,,157.5
HW,6/6/2023 14:28,Push,1h 28m,Triceps Dip,1,0,12,0,0,,,,0
HW,6/6/2023 14:28,Push,1h 28m,Triceps Dip,2,0,10,0,0,,,,0
HW,6/6/2023 14:28,Push,1h 28m,Triceps Dip,3,0,10,0,0,,,,0
HW,6/6/2023 14:28,Push,1h 28m,Chest Fly (Band),1,16,12,0,0,,,,192
HW,6/6/2023 14:28,Push,1h 28m,Chest Fly (Band),2,16,10,0,0,,,,160
HW,6/6/2023 14:28,Push,1h 28m,Chest Fly (Band),3,16,10,0,0,,,,160
HW,6/6/2023 14:28,Push,1h 28m,Chest Fly (Band),4,16,11,0,0,,,,176
HW,6/6/2023 14:28,Push,1h 28m,Incline Bench Press (Dumbbell),1,22.5,6,0,0,,,,135
HW,6/6/2023 14:28,Push,1h 28m,Incline Bench Press (Dumbbell),2,22.5,7,0,0,,,,157.5
HW,6/6/2023 14:28,Push,1h 28m,Incline Bench Press (Dumbbell),3,22.5,9,0,0,,,,202.5
HW,6/6/2023 14:28,Push,1h 28m,Incline Bench Press (Dumbbell),4,22.5,8,0,0,,,,180
HW,7/6/2023 14:17,Pull,1h 24m,Lat Pulldown (Cable),1,50,10,0,0,,,,500
HW,7/6/2023 14:17,Pull,1h 24m,Lat Pulldown (Cable),2,50,11,0,0,,,,550
HW,7/6/2023 14:17,Pull,1h 24m,Lat Pulldown (Cable),3,50,10,0,0,,,,500
HW,7/6/2023 14:17,Pull,1h 24m,Lat Pulldown (Cable),4,50,10,0,0,,,,500
HW,7/6/2023 14:17,Pull,1h 24m,Hammer Curl (Dumbbell),1,12.5,8,0,0,,,,100
HW,7/6/2023 14:17,Pull,1h 24m,Hammer Curl (Dumbbell),2,12.5,8,0,0,,,,100
HW,7/6/2023 14:17,Pull,1h 24m,Hammer Curl (Dumbbell),3,12.5,7,0,0,,,,87.5
HW,7/6/2023 14:17,Pull,1h 24m,Hammer Curl (Dumbbell),4,12.5,7,0,0,,,,87.5
HW,7/6/2023 14:17,Pull,1h 24m,Triceps Pushdown (Cable - Straight Bar),1,46,10,0,0,,,,460
HW,7/6/2023 14:17,Pull,1h 24m,Triceps Pushdown (Cable - Straight Bar),2,46,10,0,0,,,,460
HW,7/6/2023 14:17,Pull,1h 24m,Triceps Pushdown (Cable - Straight Bar),3,46,9,0,0,,,,414
HW,7/6/2023 14:17,Pull,1h 24m,Triceps Pushdown (Cable - Straight Bar),4,46,9,0,0,,,,414
HW,7/6/2023 14:17,Pull,1h 24m,Bicep Curl (Cable),1,32,10,0,0,,,,320
HW,7/6/2023 14:17,Pull,1h 24m,Bicep Curl (Cable),2,32,10,0,0,,,,320
HW,7/6/2023 14:17,Pull,1h 24m,Bicep Curl (Cable),3,32,10,0,0,,,,320
HW,7/6/2023 14:17,Pull,1h 24m,Bicep Curl (Cable),4,32,10,0,0,,,,320
HW,8/6/2023 13:32,Legs,1h 31m,Squat (Barbell),1,85,8,0,0,,,,680
HW,8/6/2023 13:32,Legs,1h 31m,Squat (Barbell),2,90,5,0,0,,,,450
HW,8/6/2023 13:32,Legs,1h 31m,Squat (Barbell),3,95,2,0,0,,,,190
HW,8/6/2023 13:32,Legs,1h 31m,Squat (Barbell),4,100,1,0,0,,,,100
HW,8/6/2023 13:32,Legs,1h 31m,Squat (Barbell),5,90,4,0,0,,,,360
HW,8/6/2023 13:32,Legs,1h 31m,Leg Extension (Machine),1,82,8,0,0,,,,656
HW,8/6/2023 13:32,Legs,1h 31m,Leg Extension (Machine),2,82,10,0,0,,,,820
HW,8/6/2023 13:32,Legs,1h 31m,Leg Extension (Machine),3,82,10,0,0,,,,820
HW,8/6/2023 13:32,Legs,1h 31m,Leg Extension (Machine),4,82,10,0,0,,,,820
HW,8/6/2023 13:32,Legs,1h 31m,Calf Press on Seated Leg Press,1,60,18,0,0,,,,1080
HW,8/6/2023 13:32,Legs,1h 31m,Calf Press on Seated Leg Press,2,60,18,0,0,,,,1080
HW,8/6/2023 13:32,Legs,1h 31m,Calf Press on Seated Leg Press,3,60,18,0,0,,,,1080
HW,8/6/2023 13:32,Legs,1h 31m,Calf Press on Seated Leg Press,4,60,18,0,0,,,,1080
HW,8/6/2023 13:32,Legs,1h 31m,Lying Leg Curl (Machine),1,27,12,0,0,,,,324
HW,8/6/2023 13:32,Legs,1h 31m,Lying Leg Curl (Machine),2,32,10,0,0,,,,320
HW,8/6/2023 13:32,Legs,1h 31m,Lying Leg Curl (Machine),3,36,8,0,0,,,,288
